NL:,014.21.1,,01,=,01,=,,,80.110,Touch Up Allowance,40.00
NL:,014.21.1,,01,=,01,=,GE01,GROUND EAST,20.110,Walls/DW Ceiling - Prime,51.92
NL:,014.21.1,,01,=,01,=,GE01,GROUND EAST,21.120,Walls - 2nd Coat Finish,50.94
NL:,014.21.1,,01,=,01,=,GE01,GROUND EAST,21.130,Walls - 3rd Coat Finish,50.94
NL:,014.21.1,,01,=,01,=,GE01,GROUND EAST,22.120,DW Ceiling - 2nd & erd Finish,3.43
NL:,014.21.1,,01,=,01,=,GE01,GROUND EAST,28.130,Frames Only - 1st/2nd Coat,56.00
