NL:086.21.3,,01,=,01,=,,,80.110,Touch Up Allowance,185.00
NL:086.21.3,,01,=,01,=,GAP1,P1 Garage,20.110,Walls/DW Ceiling - Prime,101.18
NL:086.21.3,,01,=,01,=,GAP1,P1 Garage,21.120,Walls - 2nd Coat Finish,84.31
NL:086.21.3,,01,=,01,=,GAP1,P1 Garage,21.130,Walls - 3rd Coat Finish,84.31
NL:086.21.3,,01,=,01,=,GAP1,P1 Garage,22.125,Exp Ceiling - 1st/2nd Dryfall,506.36
NL:086.21.3,,01,=,01,=,GAP1,P1 Garage,26.110,Floor Sealer,24.22
NL:086.21.3,,01,=,01,=,GAP1,P1 Garage,28.110,Doors/Frames 1st/2nd Coat,30.67
NL:086.21.3,,01,=,01,=,GAP2,P2 Garage,20.110,Walls/DW Ceiling - Prime,89.10
NL:086.21.3,,01,=,01,=,GAP2,P2 Garage,21.120,Walls - 2nd Coat Finish,74.25
NL:086.21.3,,01,=,01,=,GAP2,P2 Garage,21.130,Walls - 3rd Coat Finish,74.25
NL:086.21.3,,01,=,01,=,GAP2,P2 Garage,22.125,Exp Ceiling - 1st/2nd Dryfall,506.36
NL:086.21.3,,01,=,01,=,GAP2,P2 Garage,26.110,Floor Sealer,89.63
NL:086.21.3,,01,=,01,=,GAP2,P2 Garage,28.110,Doors/Frames 1st/2nd Coat,4.00
NL:086.21.3,,01,=,01,=,GAP2,P2 Garage,30.130,Special Coating - Finish Coat,22.00
NL:086.21.3,,01,=,01,=,GAP3,P3 Garage,20.110,Walls/DW Ceiling - Prime,89.10
NL:086.21.3,,01,=,01,=,GAP3,P3 Garage,21.120,Walls - 2nd Coat Finish,74.25
NL:086.21.3,,01,=,01,=,GAP3,P3 Garage,21.130,Walls - 3rd Coat Finish,74.25
NL:086.21.3,,01,=,01,=,GAP3,P3 Garage,22.125,Exp Ceiling - 1st/2nd Dryfall,506.36
NL:086.21.3,,01,=,01,=,GAP3,P3 Garage,26.110,Floor Sealer,89.63
NL:086.21.3,,01,=,01,=,GAP3,P3 Garage,28.110,Doors/Frames 1st/2nd Coat,5.33
NL:086.21.3,,01,=,01,=,GAP3,P3 Garage,30.130,Special Coating - Finish Coat,22.00
NL:086.21.3,,01,=,01,=,Misc,Miscellaneous,30.130,Special Coating - Finish Coat,120.00
