NL:082.21.3,,01,=,01,=,FL02,Floor 02,28.110,Doors/Frames 1st/2nd Coat,16.00
NL:082.21.3,,01,=,01,=,FL03,Floor 03,20.110,Walls/DW Ceiling - Prime,38.00
NL:082.21.3,,01,=,01,=,FL03,Floor 03,21.120,Walls - 2nd Coat Finish,31.43
NL:082.21.3,,01,=,01,=,FL03,Floor 03,21.130,Walls - 3rd Coat Finish,31.43
NL:082.21.3,,01,=,01,=,FL03,Floor 03,22.120,DW Ceiling - 2nd & 3rd Finish,2.67
NL:082.21.3,,01,=,01,=,FL03,Floor 03,22.125,Exp Ceiling - 1st/2nd Dryfall,16.10
NL:082.21.3,,01,=,01,=,FL03,Floor 03,28.110,Doors/Frames 1st/2nd Coat,16.00
NL:082.21.3,,01,=,01,=,FL04,Floor 04,20.110,Walls/DW Ceiling - Prime,38.00
NL:082.21.3,,01,=,01,=,FL04,Floor 04,21.120,Walls - 2nd Coat Finish,31.43
NL:082.21.3,,01,=,01,=,FL04,Floor 04,21.130,Walls - 3rd Coat Finish,31.43
NL:082.21.3,,01,=,01,=,FL04,Floor 04,22.120,DW Ceiling - 2nd & 3rd Finish,2.67
NL:082.21.3,,01,=,01,=,FL04,Floor 04,22.125,Exp Ceiling - 1st/2nd Dryfall,16.10
NL:082.21.3,,01,=,01,=,FL04,Floor 04,28.110,Doors/Frames 1st/2nd Coat,16.00
NL:082.21.3,,01,=,01,=,FL05,Floor 05,20.110,Walls/DW Ceiling - Prime,38.00
NL:082.21.3,,01,=,01,=,FL05,Floor 05,21.120,Walls - 2nd Coat Finish,31.43
NL:082.21.3,,01,=,01,=,FL05,Floor 05,21.130,Walls - 3rd Coat Finish,31.43
NL:082.21.3,,01,=,01,=,FL05,Floor 05,22.120,DW Ceiling - 2nd & 3rd Finish,2.67
NL:082.21.3,,01,=,01,=,FL05,Floor 05,22.125,Exp Ceiling - 1st/2nd Dryfall,16.10
NL:082.21.3,,01,=,01,=,FL05,Floor 05,28.110,Doors/Frames 1st/2nd Coat,16.00
NL:082.21.3,,01,=,01,=,FL06,Floor 06,20.110,Walls/DW Ceiling - Prime,38.00
NL:082.21.3,,01,=,01,=,FL06,Floor 06,21.120,Walls - 2nd Coat Finish,31.43
NL:082.21.3,,01,=,01,=,FL06,Floor 06,21.130,Walls - 3rd Coat Finish,31.43
NL:082.21.3,,01,=,01,=,FL06,Floor 06,22.120,DW Ceiling - 2nd & 3rd Finish,2.67
NL:082.21.3,,01,=,01,=,FL06,Floor 06,22.125,Exp Ceiling - 1st/2nd Dryfall,16.10
NL:082.21.3,,01,=,01,=,FL06,Floor 06,28.110,Doors/Frames 1st/2nd Coat,16.00
NL:082.21.3,,01,=,01,=,GA01,Garage,20.110,Walls/DW Ceiling - Prime,61.58
NL:082.21.3,,01,=,01,=,GA01,Garage,21.120,Walls - 2nd Coat Finish,47.34
NL:082.21.3,,01,=,01,=,GA01,Garage,21.130,Walls - 3rd Coat Finish,47.34
NL:082.21.3,,01,=,01,=,GA01,Garage,22.120,DW Ceiling - 2nd & 3rd Finish,12.70
NL:082.21.3,,01,=,01,=,GA01,Garage,24.110,CMU Walls - Blockfiller,34.30
NL:082.21.3,,01,=,01,=,GA01,Garage,24.120,CMU Walls - 2nd Coat Finish,17.15
NL:082.21.3,,01,=,01,=,GA01,Garage,24.130,CMU Walls - 3rd Coat Finish,17.15
NL:082.21.3,,01,=,01,=,GA01,Garage,26.110,Floor Sealer,93.12
NL:082.21.3,,01,=,01,=,GA01,Garage,28.110,Doors/Frames 1st/2nd Coat,25.33
NL:082.21.3,,01,=,01,=,MI01,Miscellaneous,50.300,Pipe Bollards/Corner Guards,25.50
NL:082.21.3,,01,=,01,=,MI01,Miscellaneous,50.400,Concrete Columns,106.50
NL:082.21.3,,01,=,01,=,MI01,Miscellaneous,50.800,Stair Metal,192.00
