,032.24.3,,17.100,2025-09-30,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
,032.24.3,,17.100,2025-10-01,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1,049.21.3,A01,20.110,2025-09-29,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1,049.21.3,A01,20.110,2025-09-30,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1,881.00.9,--,--,2025-10-01,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1,881.00.9,--,--,2025-10-02,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1,881.00.9,--,--,2025-10-03,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1039,013.25.3,TI01,95.110,2025-09-29,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1039,019.25.3,A01,20.110,2025-09-29,4.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1039,008.24.3,A02,20.110,2025-09-30,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1039,019.25.3,A01,20.110,2025-10-01,10.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1039,038.25.1,BASE,20.110,2025-10-02,5.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1039,038.25.1,BASE,21.120,2025-10-02,5.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1039,019.25.3,A01,20.110,2025-10-02,10.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1039,019.25.3,A01,20.110,2025-10-05,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1040,010.25.5,A01,99.110,2025-09-29,8.00,9.23,Transportation/Gas,0,Night work bonus,0,Extra bonus
1040,010.25.5,A01,99.110,2025-09-30,4.00,4.62,Transportation/Gas,0,Night work bonus,0,Extra bonus
1040,010.25.5,A01,99.110,2025-09-30,4.00,4.62,Transportation/Gas,0,Night work bonus,0,Extra bonus
1040,010.25.5,CO-119,17.100,2025-10-01,4.00,4.62,Transportation/Gas,0,Night work bonus,0,Extra bonus
1040,010.25.5,CO-120,17.100,2025-10-01,4.00,4.62,Transportation/Gas,0,Night work bonus,0,Extra bonus
1040,010.25.5,A01,99.110,2025-10-02,4.00,4.62,Transportation/Gas,0,Night work bonus,0,Extra bonus
1040,010.25.5,A01,99.110,2025-10-02,4.00,4.62,Transportation/Gas,0,Night work bonus,0,Extra bonus
1040,010.25.5,CO-103,17.100,2025-10-03,8.00,9.23,Transportation/Gas,0,Night work bonus,0,Extra bonus
1040,010.25.5,CO-098,17.100,2025-10-04,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1044,882.00.9,Sick,11.1112,2025-09-29,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1044,882.00.9,Sick,11.1112,2025-09-30,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1044,882.00.9,Sick,11.1112,2025-10-01,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1044,882.00.9,Sick,11.1112,2025-10-02,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1056,881.00.9,--,--,2025-10-01,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1056,881.00.9,--,--,2025-10-02,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1056,881.00.9,--,--,2025-10-03,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1086,032.24.3,,,2025-09-29,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1086,032.24.3,,,2025-09-30,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1086,032.24.3,,,2025-10-01,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1086,032.24.3,A01,99.100,2025-10-02,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1086,032.24.3,,,2025-10-03,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
