1039,038.25.1,A03,21.130,2025-11-10,4.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1039,038.25.1,A03,28.110,2025-11-10,6.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1039,038.25.1,01,80.120,2025-11-11,3.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1039,013.25.3,CO-011,17.100,2025-11-12,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1039,031.25.3,BASE,20.110,2025-11-13,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1039,014.25.3,A01,21.130,2025-11-14,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1039,026.24.3,A02,21.120,2025-11-15,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1040,010.25.5,A01,99.110,2025-11-10,8.00,9.23,Transportation/Gas,0,Night work bonus,0,Extra bonus
1040,036.22.1,TI01,95.110,2025-11-11,8.00,9.23,Transportation/Gas,0,Night work bonus,0,Extra bonus
1040,010.25.5,A01,99.110,2025-11-12,4.00,4.62,Transportation/Gas,0,Night work bonus,0,Extra bonus
1040,010.25.5,A01,99.110,2025-11-12,4.00,4.62,Transportation/Gas,0,Night work bonus,0,Extra bonus
1040,010.25.5,A01,99.110,2025-11-13,4.00,4.62,Transportation/Gas,0,Night work bonus,0,Extra bonus
1040,010.25.5,A01,99.110,2025-11-13,4.00,4.62,Transportation/Gas,0,Night work bonus,0,Extra bonus
1040,010.25.5,A01,99.110,2025-11-14,4.00,4.62,Transportation/Gas,0,Night work bonus,0,Extra bonus
1040,010.25.5,A01,99.110,2025-11-14,4.00,4.62,Transportation/Gas,0,Night work bonus,0,Extra bonus
1040,026.24.3,A02,20.110,2025-11-15,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1044,026.24.3,A02,28.100,2025-11-10,7.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1044,026.24.3,A02,28.100,2025-11-11,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1044,026.24.3,A02,28.110,2025-11-12,4.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1044,026.24.3,A02,28.100,2025-11-12,4.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1044,026.24.3,A02,28.110,2025-11-13,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1044,026.24.3,A02,21.130,2025-11-14,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1044,026.24.3,A02,28.100,2025-11-15,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1074,006.25.3,A04,20.110,2025-11-10,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1074,006.25.3,A04,20.110,2025-11-11,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1074,006.25.3,BASE,20.110,2025-11-12,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1074,006.25.3,BASE,20.110,2025-11-13,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1074,006.25.3,BASE,20.110,2025-11-14,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1088,006.24.1,A12,20.110,2025-11-10,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1088,006.24.1,A12,20.110,2025-11-11,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1088,019.25.3,A01,20.110,2025-11-12,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1088,019.25.3,01,80.120,2025-11-13,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1088,019.25.3,A01,20.110,2025-11-14,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1089,026.24.3,A02,28.110,2025-11-10,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1089,026.24.3,A02,22.120,2025-11-11,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1089,026.24.3,A02,21.130,2025-11-12,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1089,026.24.3,A02,21.130,2025-11-13,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1089,026.24.3,A02,22.120,2025-11-14,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1089,026.24.3,A02,20.110,2025-11-15,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1099,006.25.3,A04,20.110,2025-11-10,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1099,006.25.3,A04,20.110,2025-11-11,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1099,006.25.3,BASE,20.110,2025-11-12,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1099,006.25.3,BASE,20.110,2025-11-13,4.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1099,006.25.3,BASE,20.110,2025-11-13,4.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1099,006.25.3,BASE,20.110,2025-11-14,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1099,006.25.3,BASE,20.110,2025-11-15,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1111,019.25.3,A01,20.110,2025-11-10,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1111,006.24.1,A12,20.110,2025-11-11,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1111,013.25.3,CO-011,17.100,2025-11-12,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1111,013.25.3,CO-011,17.100,2025-11-13,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1111,026.24.3,A02,21.130,2025-11-14,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1112,012.25.3,  ,VACNOSHOW,2025-11-10,0.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1112,012.25.3,A08,28.100,2025-11-11,6.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1112,012.25.3,A08,28.100,2025-11-12,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1112,012.25.3,  ,VACNOSHOW,2025-11-13,0.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1112,012.25.3,  ,VACNOSHOW,2025-11-14,0.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1116,018.25.3,A01,20.110,2025-11-10,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1116,018.25.3,A01,20.110,2025-11-11,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1116,018.25.3,A01,20.110,2025-11-12,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1116,018.25.3,A01,20.110,2025-11-13,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1116,018.25.3,CO-010,17.100,2025-11-14,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1116,026.24.3,A02,28.100,2025-11-15,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
