1,006.24.1,A12,20.110,2025-01-27,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1,006.24.1,A12,20.110,2025-01-28,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1,006.24.1,A12,20.110,2025-01-29,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1,006.24.1,A12,20.110,2025-01-30,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1,006.24.1,A12,20.110,2025-01-31,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1039,024.24.3,A06,20.110,2025-01-27,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1039,011.24.3,,21.130,2025-01-28,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1039,027.23.3,A01,99.900,2025-01-30,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1039,027.23.3,A01,99.900,2025-01-31,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1040,028.24.1,TI01,95.110,2025-01-27,8.00,9.23,Transportation/Gas,0,Night work bonus,0,Extra bonus
1040,028.24.1,TI01,95.110,2025-01-28,8.00,9.23,Transportation/Gas,0,Night work bonus,0,Extra bonus
1040,009.24.3,A02,21.130,2025-01-29,5.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1040,983.00.9,,,2025-01-30,0.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1040,006.25.3,BASE,20.110,2025-01-31,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1044,024.24.3,A06,20.110,2025-01-27,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1044,024.24.3,A06,20.110,2025-01-28,4.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1044,024.24.3,A06,20.110,2025-01-28,4.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1044,024.24.3,A06,20.110,2025-01-29,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1044,983.00.9,,,2025-01-30,0.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1044,009.24.3,A02,99.934,2025-01-31,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1049,024.24.3,A06,20.110,2025-01-27,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1049,024.24.3,  ,VACNOSHOW,2025-01-28,0.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1049,882.00.9,sick,11.1111,2025-01-29,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1049,882.00.9,sick,11.1111,2025-01-30,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1049,882.00.9,sick,11.1111,2025-01-31,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1056,009.24.3,,28.110,2025-01-27,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1056,009.24.3,01,80.120,2025-01-28,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1056,009.24.3,A02,21.130,2025-01-29,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1056,009.24.3,A02,21.130,2025-01-30,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1056,009.24.3,A02,21.130,2025-01-31,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1086,032.24.3,BASE,40.400,2025-01-27,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1086,032.24.3,BASE,40.400,2025-01-28,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1086,032.24.3,BASE,40.400,2025-01-29,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1086,032.24.3,BASE,40.400,2025-01-30,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1086,032.24.3,BASE,40.400,2025-01-31,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1088,006.24.1,A12,20.110,2025-01-27,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1088,006.24.1,A12,20.110,2025-01-28,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
