1,020.24.3,BASE,21.130,2025-01-13,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1,006.24.1,A12,20.110,2025-01-14,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1,006.24.1,A12,20.110,2025-01-15,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1,006.24.1,A12,20.110,2025-01-16,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1,006.24.1,A12,20.110,2025-01-17,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1039,070.21.3,T01,95.110,2025-01-13,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1039,070.21.3,T01,95.110,2025-01-14,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1039,030.24.1,A01,20.110,2025-01-15,4.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1039,030.24.1,A01,21.120,2025-01-15,4.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1039,024.24.3,A06,20.110,2025-01-16,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1039,030.24.1,A01,21.120,2025-01-17,4.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1039,030.24.1,A01,28.110,2025-01-17,4.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1040,024.24.3,A06,20.110,2025-01-13,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1040,039.24.3,TI01,95.110,2025-01-14,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1040,039.24.3,TI01,95.110,2025-01-15,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1040,028.24.1,TI01,95.110,2025-01-16,8.00,9.23,Transportation/Gas,0,Night work bonus,0,Extra bonus
1040,028.24.1,TI01,95.110,2025-01-17,8.00,9.23,Transportation/Gas,0,Night work bonus,0,Extra bonus
1040,024.24.3,A06,20.110,2025-01-18,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1044,019.24.1,TI01,95.110,2025-01-13,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1044,019.24.1,A01,21.130,2025-01-14,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1044,019.24.1,A01,21.130,2025-01-15,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
1044,019.24.1,TI01,95.110,2025-01-16,8.00,0,Transportation/Gas,0,Night work bonus,0,Extra bonus
